replicate,network_seed,opinion_seed,producer_assignment_seed,simulation_seed
7089,549014567,248539452,1067893887,543172841
7090,1906857208,1823181581,1854049957,724605302
7091,863113584,91845067,1031480750,1003755285
7092,2019531284,1178029891,1994570601,1761674870
7093,60972955,155972836,227637298,552464838
7094,364439059,1648161669,1192156121,1589143986
7095,1144843430,1152940055,1384929075,1906014821
7096,1552305731,385248485,2009938080,199663271
7097,229008802,1150484919,944684427,1275324944
7098,501394411,1838887071,1888354788,516709334
7099,1708085474,1068988412,1312180209,1834009613
7100,2114083362,421050591,524339098,1312008213
7101,1830277162,881030865,976780333,1658717402
7102,990123595,233035680,1799750780,1440358281
7103,1856381328,410910389,163858750,1154574853
7104,1631746819,1243718644,1716245462,1041328002
7105,1785291149,1183730214,1243169304,1732821235
7106,1346995359,383875561,210412658,1025665724
7107,1765135282,761816108,1197992141,1793823312
7108,401241610,1178356873,1834457823,320704770
7109,390696923,1377380711,1291117986,1576922157
7110,1684589007,448102431,622202784,714413417
7111,59929955,964730850,1853814942,1888624075
7112,55095124,755408413,1722955758,1210857721
7113,1559101686,276246288,830525964,875990140
7114,208394177,396558330,376617171,297753986
7115,1267341908,1422474394,800981055,1663619999
7116,2046753777,137105465,1963372916,1615112727
7117,1236162081,829208345,1226325426,1619331610
7118,232044794,1355855272,297664019,1570364117
7119,1263627795,215584970,978570278,799200842
7120,1386808261,2025561275,1743836159,488562367
7121,534109287,503078300,945600752,2012832289
7122,1254106739,1469811537,2124289164,1712575601
7123,899756363,214213907,554553591,1501666701
7124,25408664,93137308,977175882,229489282
7125,395213153,1138685268,1983120188,923011638
7126,1686691917,1297291129,1143077166,126454913
7127,1254712465,2044517212,1652684804,1645122754
7128,546663867,1035100900,2091929487,360721393
7129,723249535,1967117591,2092471472,1110249756
7130,1815174586,1327642929,1221489492,1021837364
7131,1752755281,410769205,793691007,1742602729
7132,1957759576,1841849330,1433904604,339515321
7133,2380434,1662471249,1238311307,1350858697
7134,1130403930,1030446548,1087687220,458311921
7135,87485177,1405927377,257548439,1121558744
7136,423386890,1897782362,1405863442,1140249689
7137,56252283,447240230,574411105,1095046123
7138,2135771005,472665096,648439424,279799373
7139,1709562349,1174543943,556754910,842017956
7140,316508080,208808331,91042377,77214331
7141,1822729592,326050,1123232214,33688641
7142,612320997,1119799502,598089755,490795433
7143,533001529,107244287,211131927,1567162866
7144,2074524815,2038569925,992930267,1266958438
7145,1362158031,121669792,1070911420,973692809
7146,450467581,1233304578,21064455,1800937813
7147,1972710710,1826575194,1437107947,1452651278
7148,1538634841,1886627648,1212384928,1628308346
7149,991033492,432450682,480467287,1223913200
7150,1912228893,1482044999,1062444747,1400778791
7151,1733015595,1422448832,737319441,1233060845
7152,896129006,286124344,1340416975,1487579662
7153,840227080,562022948,931440110,731988585
7154,287322840,700898784,1579068219,325653554
7155,316887011,980516202,507590589,1700940578
7156,1367756265,379892015,214104029,716995402
7157,937718740,1777496309,270111723,911934848
7158,2015745769,1932943135,1522065486,2140631057
7159,1896423627,1126681535,55673634,1058460400
7160,902554399,1639175083,1547770187,741963746
7161,1317501278,1362188143,1001429878,2089005412
7162,1069475561,1338278865,269387612,352906472
7163,2077954526,430150964,299931354,1085809766
7164,1055493193,1640670477,46700175,732783147
7165,557210610,278513970,1319394410,1035575427
7166,125290494,1527349618,1999918149,347861346
7167,1524828597,457469334,2050637262,2109045196
7168,838668925,1523099773,2010659477,1866773781
7169,758265544,134963226,208473451,1076207020
7170,1445891154,1806251409,303326520,1100345528
7171,921821489,1493332546,984928826,1312072322
7172,1345707810,689211322,1581130805,2120749609
7173,1443182991,1505439317,1031138185,1393804002
7174,1723361410,306698791,408574013,249776726
7175,295969567,1457838014,777148974,424621542
7176,1230223311,1371548307,1648069892,319627399
7177,1683882978,433123388,1852527281,1597375342
7178,1455689757,303957926,576045205,1207852323
7179,35507178,1515607617,1356191682,1133860982
7180,535289874,1104771523,1183424217,1171369023
7181,1033691051,1035904486,409325219,805789988
7182,217865260,156486802,873087473,332148276
7183,451587108,37240450,1205132352,482148898
7184,835932645,1655159152,2027610457,1375459369
7185,14557268,1375313022,1257708363,1118998219
7186,1027096763,878911693,605270427,804197439
7187,1592554229,160377549,999438451,973158048
7188,735445241,486816771,772893877,181161100
7189,1447890579,1861865826,993538722,1908434908
7190,672051213,1592493776,295783332,906058935
7191,2100723802,1047120618,1800052981,971578145
7192,1065834115,1209398077,1105030548,1287292372
7193,464591992,639554808,625168562,1390820056
7194,1095417133,1195217490,1553102996,1079509449
7195,1104511494,1035371733,1644290717,624221497
7196,1962882161,1760908178,1894055270,1579884251
7197,1668263991,700684361,151435640,1258815438
7198,1973286115,1814107181,2112430050,1458452451
7199,1091629271,2013647861,1812237328,774478230
7200,1718529267,1839434335,189537678,1844039132
7201,1047927768,1816378790,1769446437,1012731431
7202,1253023722,1396564875,1648558309,1473867816
7203,1961216009,1199276400,950097158,582896431
7204,1630515572,1729057883,606204144,457277963
7205,1888759557,1897171909,1483906444,62700052
7206,1203475440,1986075467,140539220,1238999961
7207,1132717575,2140308078,1389645172,1919316627
7208,420498720,63554817,366205379,1988989948
7209,1658812938,1681998529,790489912,799467504
7210,1495357257,704324448,663405009,462576743
7211,149857871,2146421622,175900723,1377856260
7212,872751973,342438597,1910461280,1995559272
7213,269814443,313844305,856018866,238435119
7214,1567660495,792888863,999357957,519959840
7215,616893283,2108839121,198269147,1128915039
7216,264431624,532852546,1497569427,892533611
7217,549650050,1082023371,528582939,37073934
7218,1293523923,367303509,1626915205,994705467
7219,549631762,481470309,1110856919,13461551
7220,757307839,968895855,1419962253,885534413
7221,1419122770,1375390332,1343057804,802582667
7222,59260104,1283831045,1186149213,249132922
7223,211409543,156625853,520723505,2114143663
7224,1988130434,939857995,136028783,11803752
7225,1698807767,275784336,526534155,1864558859
7226,1265964859,681885852,1141608697,1608779034
7227,902650361,1622549215,1029431870,603417617
7228,1478590408,1611182790,1464513961,166359894
7229,152834930,545197844,304978317,1124263921
7230,796509498,787686187,407253305,1158436689
7231,1088582381,148354250,197843070,428500269
7232,1924516218,1254500397,858377867,1070379567
7233,1654006310,1342360366,592047076,1693998154
7234,2093134412,1676590635,1269571639,2053333327
7235,1502472149,1402632007,1047325423,625245639
7236,659357791,16763126,1449826040,1325348744
7237,1006694579,2071062826,1186776887,628479243
7238,799366253,2106301440,272864794,1678427717
7239,2125680711,674073160,1986744280,1682834048
7240,26815292,1269321908,2039201136,1523424807
7241,978243810,182907522,1828817636,312780639
7242,714049974,834524579,483617926,1205083160
7243,173677118,1646797962,339148749,1040133722
7244,2119404622,2123268853,1843683040,568916536
7245,759547735,1807455875,1492373652,1535358392
7246,345737349,2065694787,1212702123,1411223192
7247,1548553851,1761494687,2001430134,131574445
7248,1884809575,944957412,467114877,1071994017
7249,1895551832,956044678,1940868731,591831546
7250,1003278685,1955385614,603729572,910283509
7251,369391570,85292266,2117866480,1216758703
7252,2056295569,2117907964,100054009,455553090
7253,856112697,1294051473,1339882744,475239903
7254,1359734411,956344437,195084638,1685844543
7255,1145573576,1543702924,1661260814,1019770958
7256,967001151,802072238,2117205016,1613278738
7257,188919358,1969376291,1806127521,1607825687
7258,317492551,2005849517,480190481,588677286
7259,198804408,2128272304,256168946,524200218
7260,1041725681,2120768934,1133663841,2101706038
7261,137196348,232018031,95390800,499872364
7262,1336771591,1228768780,1864026863,1815368054
7263,658335413,1854455017,2071153599,174256793
7264,800886653,1442492541,347404711,2092270073
7265,896882268,157104500,755484142,1436038954
7266,1622154573,2055635945,1214595615,1242455421
7267,646810475,1071393490,2131403842,1836599352
7268,1882611080,1750803936,567347278,795284172
7269,48943976,580382267,1975231968,1709206494
7270,1780825735,1103984208,497600675,505443123
7271,1750048619,358966840,2019182721,1320813883
7272,580879301,465066404,169570030,1937831701
7273,381635673,1191634632,575757788,1024990733
7274,2088524104,528326965,1656566338,1897199562
7275,1199550115,744274646,962822421,211787169
7276,790958270,542492109,1565126326,1470428938
7277,1822457861,853662270,778358414,1146068679
7278,1448275790,1581572804,402243992,857181583
7279,1216405812,1985223594,352434082,215178394
7280,1050105443,835490837,1608306973,2124308982
7281,84945945,1217931483,986287011,704671668
7282,736993612,1473505238,1927520867,1497604804
7283,1869910302,2039917704,1199053321,424707616
7284,1870927984,828718669,1989208373,15028956
7285,1714226631,1965629650,195258000,1921998094
7286,770952285,1172224385,491734182,1235274595
7287,1575688655,648306463,930369483,1991562139
7288,1047927898,1436774701,1042263478,1053136301
7289,1603617765,222467853,1616215095,933493845
7290,879472628,1172037865,1606887393,801269507
7291,1977491405,1795497559,1545874722,249963954
7292,223254240,945897818,1452042390,1831204347
7293,1460510618,1204273235,204347746,751187165
7294,1411088153,2105715245,369480064,1452961678
7295,1110540472,1380351913,1606540601,1047345261
7296,1093727656,387704447,1195515945,1234186295
7297,573045391,2107334584,1781677143,221667818
7298,562590878,298586972,204447320,1710159326
7299,1684058846,848331724,957962235,964643332
7300,665333857,1425363443,518312455,798365688
7301,1394320294,1751725100,1531196219,1068904786
7302,929020304,762027522,954684144,1477824826
7303,1044051752,1563706627,1125984067,262952764
7304,987986066,892124032,809436555,1270389248
7305,687175359,825180008,1296061821,917764526
7306,1901091417,901638881,518009716,411279997
7307,291046604,746769479,875726890,2032262884
7308,1084577514,585185789,659141360,824204372
7309,1736968878,1968110451,1404942072,1415856727
7310,695317708,2015880479,1894131834,1393933667
7311,1400186419,1260575374,1845377426,1123684338
7312,1358855701,18259574,1258657168,162007901
7313,1366784374,717759605,499519826,1119645593
7314,569209429,1024539857,165507971,1033168722
7315,405454937,1639396954,994871049,535731919
7316,2132275745,1717364536,2100809427,1652540430
7317,699180324,1443140139,193442718,463434967
7318,84390261,696106046,200199911,2128823964
7319,1022594899,1581187236,1670007769,6574190
7320,906731437,442298012,119603581,1200248006
7321,660630326,908610310,783364808,1226279658
7322,1837300034,1569023347,324050070,2133328650
7323,158080208,2016557297,347223679,2059748815
7324,1943308378,430634791,548642277,1737346056
7325,1874218209,1607246260,889630291,1148995630
7326,554967389,252164320,414083398,1347009396
7327,529937832,1149245271,522628357,1817522285
7328,364444511,79314266,462027598,1712429594
7329,1367589639,380834894,747020232,464336456
7330,357491567,1911767215,640657868,185783912
7331,1169339420,36156668,1432532693,731724685
7332,993174852,1112375969,151166227,1283595312
7333,1065102919,557833787,1456872448,728451086
7334,286459953,160410056,851225348,1049120190
7335,2066459962,1138620055,1242578316,348350476
7336,1112377175,153519123,967859487,200968459
7337,1003695247,1177136097,459708930,534078308
7338,163182044,1710621591,1968584677,1871657174
7339,806104807,408786712,184305818,987214037
7340,1148091380,2105316238,1018299932,328718262
7341,121655960,975116290,266163139,1134435995
7342,1398817843,1002225078,269076747,1788639201
7343,616258361,1047391664,106964583,11464870
7344,745692009,838030078,2082873717,1264416832
7345,576511641,734218142,341151584,1683789664
7346,850919747,103533756,2082396181,643042425
7347,1148559052,1883137658,279602734,1367539617
7348,1750853265,1197590616,447949189,164042597
7349,1614189476,895560721,834582664,1574768231
7350,2089959444,824480103,1681869564,487080971
7351,2105111605,1005903072,752010674,1707347808
7352,330461783,1563721098,965870761,391384731
7353,1439632359,348559348,1401053881,1715248569
7354,1329557111,675263632,76944170,1560090223
7355,840319714,104661264,854248082,1332404847
7356,1943291159,2017374248,1113397169,294613422
7357,995737017,786116640,460834069,1089047689
7358,548320341,494536631,1296454973,1327459764
7359,2093260535,215158907,406797011,1369002620
7360,1496099820,1612915374,1609004357,838872926
7361,494448762,1605128508,1365769852,1728546664
7362,1689839028,933035783,1518794487,42647885
7363,322739525,173074308,1531004799,1813289137
7364,1044267564,8549388,418374000,1626623416
7365,470687598,1513926539,580165299,385204708
7366,1135332097,70769513,1222218090,1736778295
7367,1069142139,2094468783,78847380,909890216
7368,1102857069,704063386,1443220606,1309143926
7369,957861566,1770695278,611973581,913920076
7370,1999902174,1847660370,1529717875,454094975
7371,1376478896,1733305247,1487873291,384302929
7372,1515863844,409601990,1352325962,1075566412
7373,1998578709,144357577,794800637,1609402836
7374,1398019456,1022237133,1991711551,1567732456
7375,1249970818,1607747877,775680697,1559579775
7376,158285421,1036264533,639284984,408741137
7377,2079540304,17052624,1731933535,1610943587
7378,1612906178,771347231,1798225692,1743189685
7379,798160406,60647334,395122182,1333357107
7380,1312521180,1538929576,564073524,1698336315
7381,1444282562,1371832912,1357896073,423749723
7382,1368155812,2084916643,1381501317,1754528081
7383,2131326195,900512131,1848417948,1481854256
7384,1404522716,739010708,801734436,1977739575
7385,89384583,156606037,1334685704,133332630
7386,1479560321,948953636,316436926,977477752
7387,1489949971,1987515720,1519829001,289179188
7388,1945743597,362762143,696553846,362623323
7389,970325756,1046150312,2005079041,37983333
7390,854671819,1219614836,315191043,189775020
7391,762535000,839674660,1718845196,222104864
7392,5788746,103422819,1968057591,745592663
7393,1468026351,598633225,1173756257,362253928
7394,812063680,44986858,243600720,1970260120
7395,1217524342,2134816666,1882670347,1711691952
7396,920938663,1519028513,1636902773,1565889773
7397,667254446,1023492307,266438250,1554671221
7398,1630350859,407913934,2011503901,2038922198
7399,383511690,2014414194,1041283417,1701927424
7400,1311716319,413525111,577224354,2063362885
7401,709830975,141605856,813725019,1378755582
7402,1881895686,1149645231,812116849,1538256343
7403,889449011,35971670,1555454991,1916800244
7404,1117503557,207922520,1861007788,1291180467
7405,1502050262,89107471,1540981768,377186517
7406,1719514521,163872043,443678436,25694922
7407,719437382,2083437650,1467246315,1656988462
7408,1883663831,1085510276,1644163363,580278816
7409,1498420577,1562000705,1711692549,1812533700
7410,1524436745,2049712784,1658830316,880085158
7411,2101649621,2078213145,1019095329,1719835161
7412,1207812355,2002130692,2060420300,1308934878
7413,551845304,1616969925,1054978023,664730451
7414,129503224,1442458699,384082068,1504619610
7415,1609498955,127602443,78181616,397259525
7416,523094403,1084711067,137706811,107914390
7417,120134544,1199521318,1785965852,423420223
7418,106879604,1470400739,1523102238,1136298047
7419,1773700592,1879378627,1127644317,2022696418
7420,192150977,509930345,725515559,990012170
7421,447994583,1899785198,175248522,1663733464
7422,553815646,417613599,1831677246,798004902
7423,1621994686,708754781,957720699,53151463
7424,379457872,1662362173,1607797889,25045415
7425,638279750,1901285816,1470545350,1410306044
7426,1657625635,19436989,930666479,582156916
7427,1748793235,1486394915,771004744,1546385815
7428,1363207288,1480979985,850360434,1456092397
7429,238756410,1399381966,1248868901,789179270
7430,1170129830,350394588,2015966756,287693503
7431,1437589721,1711426962,790343481,449568672
7432,1049772001,537992838,1097812617,1630915358
7433,1206559406,1069440417,1965949249,1998761173
7434,2027693821,489663230,820839674,579786474
7435,1642699133,931571750,56876476,1653144979
7436,765516436,1070455553,1309438506,1801304088
7437,539566986,178609523,2071141705,1614801524
7438,54076079,1079327853,605763914,814271546
7439,1916641406,984410898,929237008,626844209
7440,1512196154,58108479,106427171,686533196
7441,755656050,546777407,1726388659,1364493960
7442,366469979,617248790,638206484,400328403
7443,145744489,1672930914,1091650793,1187685628
7444,509546822,759712919,2001164642,1730342280
7445,1165239848,889004054,2065997807,1487397354
7446,2002364893,1817049247,1518014138,1558901258
7447,31149328,328239425,1809828138,399554326
7448,1783580222,402457569,772937598,1236710654
7449,1691273384,1366939835,1525667018,544185725
7450,72595974,1446486177,1946449010,406484940
7451,683456678,388153569,1249670329,1993382116
7452,919672991,697980784,1594164696,1832679303
7453,34613722,1199014517,1732915181,679296652
7454,1298824644,1323708964,1945562827,154401723
7455,1353248813,1507752691,580737390,580124509
7456,963321310,1199005007,1283982912,1370936747
7457,1700936862,1868850958,1077208639,648125936
7458,347119587,457218533,638165323,1031278706
7459,1951035302,668093385,398174550,1710058368
7460,1781107450,1667057712,1179550274,802659693
7461,1423201569,707366131,1738002074,1183394788
7462,1272906006,1989250425,1468490366,1487554449
7463,1489531005,2067259997,89399979,847199487
7464,1221339275,1218695720,1588302240,1628606773
7465,1122687176,659423480,890293921,1542455030
7466,1397754658,1142080669,565698128,887306006
7467,1700836664,693314201,1306047933,1978372725
7468,921850547,370414138,190483350,404098445
7469,456891042,1905201717,879973920,2110223215
7470,553439041,1984837528,1252107987,460485812
7471,1820691283,1920765070,141020512,74319959
7472,1488185703,1010440500,664175917,139119389
7473,1095580635,859498159,1593070043,1035083206
7474,2031260465,1012807936,1367530367,736576425
7475,1587670575,173572798,1944014834,2004114473
7476,1333200623,385657704,1150753084,1831295
7477,1422150542,474879389,2007348407,770295079
7478,1433622190,1549797308,823041044,1626466637
7479,276733882,352846385,327319574,1647684417
7480,916903978,711216882,2049072014,344347246
7481,1629690178,1321215316,1535817680,1129671895
7482,2100858254,1901578461,724720368,873109758
7483,687379451,1069477124,1775831066,1558742693
7484,1699120856,1266571001,1110053772,1773526640
7485,1891499716,541880435,1603063664,1765239757
7486,134021372,1020883189,1141971601,168016071
7487,323062786,2057305790,972189280,473482428
7488,18924935,73459361,212146469,1411189832
7489,287141485,893788480,172714245,526213979
7490,676712655,1691967735,586246327,578588696
7491,136872214,593071123,1311964724,503448404
7492,674063559,2141721221,1500936596,858998227
7493,699078741,1861010720,687617780,214235968
7494,602617653,1949830068,583663865,1813393995
7495,1385162762,591454040,460118738,552943965
7496,382991780,653491379,665080083,678877845
7497,898516185,1077561633,362107344,312154516
7498,2026639089,1210223676,1497329746,1841869422
7499,896070528,906691978,1173694821,1063378185
7500,1960450530,133542420,1178756375,301351227
7501,930653444,128252399,1424896712,369393545
7502,1731236950,177072639,1379732269,223535198
7503,297028567,627447628,1622220723,1059118743
7504,1156871261,1603878191,1211713203,1175540603
7505,1846369456,577847668,411806363,231117267
7506,2023010637,1371618009,1916192990,2071333684
7507,1307813512,1630689730,2126014001,1897186093
7508,1523508303,511666548,856407275,1493642288
7509,1985771777,422430370,1748993086,139121112
7510,1998164559,561270616,774973051,824759096
7511,95908546,1917527678,840906901,637669211
7512,35226822,1808384156,1275738972,1872751813
7513,20775526,1669654783,365907503,2114069556
7514,962854031,1688136413,1617868319,124444696
7515,555293596,1821953544,441329997,607317985
7516,716069929,1911497951,12268290,2060411794
7517,1856578294,279498005,444496986,916824427
7518,1153440339,1891584720,718853714,1017257258
7519,658974465,1003105512,837985857,842578178
7520,1536346319,370748632,1244417616,98220784
7521,1403695865,620319228,1126206107,2058609337
7522,320707855,796846494,1108230015,912311724
7523,1946623956,596940494,1719656943,165703297
7524,1581267227,970140494,1573327401,759853051
7525,601314303,1559764520,506210009,922877539
7526,485141876,1723563435,216857057,1226591686
7527,2077351848,436225977,1101890726,1851097447
7528,1504032330,373609281,2066673429,2067366118
7529,1733125662,1298369257,2019536715,774058490
7530,1191515084,308600480,1393818678,1815930180
7531,2084910700,2067501867,1247064686,2063277282
7532,1065376678,938679976,1032299355,139158710
7533,1265213437,1769493663,9008056,1077463385
7534,1146232553,337395925,853077407,1975193309
7535,1735861703,2058916002,211779751,477555697
7536,2018441397,1087353805,1690322913,406480371
7537,1344441052,1019230496,232398655,1771802653
7538,1422315972,1211613979,503359482,1094703778
7539,2103201117,844792858,827028700,1948740751
7540,1116694416,1510853398,2116807832,1944167250
7541,572335610,669532805,1058278458,846723041
7542,532959453,1448243268,1547134460,2106278974
7543,391178938,1025646348,1692130249,436838562
7544,1998867911,1865663519,1538221448,1613039108
7545,199765758,1470073693,235189610,1443875905
7546,331970580,1574003560,1100140463,1459507359
7547,442881450,82347058,760875606,1000358716
7548,174566719,1712948449,929319184,538127747
7549,276442334,1121859088,2048431744,1415617333
7550,990410524,598201643,436231369,355843518
7551,10056224,478207044,746094981,681756086
7552,888488795,1419645803,1645150376,1214924408
7553,629870830,559251214,1918284361,2029309960
7554,1900989539,1613996490,1425393132,1436318179
7555,1098535736,1232954230,1165313141,384674335
7556,1296030584,495165305,1181165941,1077617471
7557,374379092,483405313,1622366771,845708628
7558,448671073,1761754155,754300849,439644619
7559,88506250,1036843291,1020238329,979382571
7560,1079892741,1822865559,714655696,1374379942
7561,1074987275,360620587,123501738,563928249
7562,810510321,845865375,155550112,1253168677
7563,568953195,933498573,1547514137,665770462
7564,1200346321,348075072,1123433864,594594007
7565,1677468237,769102855,1009480783,1148463282
7566,126725697,1337935942,1718955302,1876331006
7567,852983121,2090770778,943353193,967984335
7568,1018580059,1857526951,851074921,2067115510
7569,999862854,756320269,1994319788,991183900
7570,1543762499,192916853,44430199,1530615572
7571,1202554543,387631607,1793749431,1190399923
7572,1434959699,55241766,1727953854,464759801
7573,1814337473,769928354,43244780,1747288539
7574,754891811,1486213999,31274861,2137297632
7575,1977116843,366115279,414928566,477823289
7576,290825320,2132542147,56307585,110846995
7577,520199482,2051166395,705239734,298857732
7578,2051977913,426477207,1013990053,1342918653
7579,1594610941,1313745215,694263968,333584003
7580,1250779091,619166380,986264095,1631302244
7581,1837748537,1940475148,495322290,1282755475
7582,1725464810,1892792149,1111127885,649516590
7583,2064671421,514379528,1966072826,1574272606
7584,1597209411,357517562,1426022372,988056796
7585,1400876619,760408710,695465250,1239841976
7586,1791173085,912471215,334532160,388070067
7587,1610667346,1206982864,1396588829,429157629
7588,1989701715,2106433857,347266185,1808718592
7589,711206055,1433700369,2119661656,960626700
7590,1431518251,593443555,580206574,2011545357
7591,53402073,1919995800,2097862478,1092251766
7592,1074273519,1857559888,1270985995,1055039626
7593,2115731214,613747220,1511221295,1351719616
7594,20008150,937264494,1805062114,1827317599
7595,1608987421,698710851,2066137439,1752251772
7596,543916837,111448123,152731096,1918528436
7597,367287583,1795419643,373836135,504635942
7598,2109385288,77069258,1855912016,1787608290
7599,43358304,2017805655,1068449144,838878836
7600,746892473,717670281,800137047,1841873223
7601,1942484992,828163546,970472024,32960302
7602,895006678,338861558,298306806,324380993
7603,809895150,1169479010,139112931,371965463
7604,530873347,139194157,1270133364,1805133123
7605,491649420,434539418,1664242055,1944372966
7606,1466357431,578559639,1918739427,568202321
7607,410400406,1185371786,862125450,584953191
7608,29406898,2051317762,504889002,1677670845
7609,1265404828,2037574095,720691150,256236660
7610,438518128,264070830,902981962,653692559
7611,1718252587,928372051,28429937,1709957954
7612,563290615,333028218,1129832550,1481978033
7613,1660120358,190974771,1852419511,2083175605
7614,980677563,884285120,1935295325,499629198
7615,975603864,13126260,806144188,1116274523
7616,1890549465,216914437,1651932205,293973930
7617,1712106399,1082168299,314697860,1500893727
7618,1368190414,1917375039,301730298,1165387070
7619,58641097,655199630,76689763,786291733
7620,1292240396,2023872964,835123343,1321015824
7621,1844554592,2010207946,471962333,1630716750
7622,1210230085,2028170045,384262654,360588184
7623,1760640765,621978483,200126713,707648990
7624,1280279854,749852749,1554396264,1570475289
7625,1828024815,226981681,1515271746,192924587
7626,1186580826,798019540,446383597,1178438209
7627,633090575,767978500,1982075114,1777181990
7628,204436187,1154017935,1693411047,1253471447
7629,1195773519,778867169,800959184,874806071
7630,1916295271,1679355198,1720366984,1979635362
7631,1079539154,1257862678,497417417,862590908
7632,1345075481,208999105,1261207447,1280849634
7633,833896409,1483359638,761487401,1574952292
7634,1185565923,721213878,1074457548,1377682460
7635,541841295,1402295265,1894145082,178721663
7636,1996749085,556116425,1833036486,88588575
7637,923185961,1050852334,1086419966,1052235304
7638,1470234774,2027166753,1301958712,312919399
7639,362561065,1255482632,514878391,2140921808
7640,812235137,1713714825,1134973157,228315332
7641,581688377,855185885,1960286541,1173437492
7642,92475592,1649853458,2026897030,1178507067
7643,894239312,1591209275,1068687059,601562550
7644,801123690,146344968,630742327,751098867
7645,1164766263,898733001,2045870272,322336969
7646,1759630163,1793785031,498772295,717405565
7647,1251149540,724688891,1865271560,243257272
7648,511683501,626253325,1570411415,1470645629
7649,307442161,759872305,520145238,1673940630
7650,1157048786,338497383,1802837225,460658833
7651,924768227,300491679,171934346,776153270
7652,596436426,274472232,1196491091,1497578608
7653,1268827735,2074634864,1502473547,656833874
7654,16642502,1056816569,1357919349,1152792040
7655,1606234541,708258904,397274195,1727009446
7656,890862692,645315753,745691609,1165760466
7657,782296150,1991468521,1655121019,340320843
7658,1336281430,180447634,1018573432,1696830650
7659,1584727956,788988269,114341293,568129638
7660,258669076,1519013362,2120229585,840546708
7661,252969539,2106838403,399801865,1596360787
7662,629387236,2146381359,116662579,2075603886
7663,993438857,1154929887,34105851,486074995
7664,1849345143,2075639792,246717601,1258220570
7665,1908727412,64695619,476678610,1241384989
7666,506253749,2139575092,593213846,708959552
7667,494349836,650296026,876789932,1921843486
7668,807079869,5117508,1025897080,702785675
7669,389414867,1390061931,1676681055,1922890195
7670,534361673,1514343171,1169918268,149499255
7671,1668253322,592612345,1584487108,400716581
7672,1654666287,1827766382,243147867,958401527
7673,834522959,1674142384,1361789795,862348186
7674,716425388,106656505,2038181892,249171438
7675,461449994,155957456,1727351414,1585475568
7676,1746591212,1894731744,670941713,1509885747
7677,1140982550,1174443336,1208306932,1235040090
7678,641198518,652118776,2049553819,1796066972
7679,1081450370,179743015,2006910692,563778431
7680,207945637,1585144218,143602108,155626103
7681,987927109,2075982838,779955041,1641990122
7682,1160269362,157150014,2117019646,2046398639
7683,1744433776,1077094593,2001916957,1760648273
7684,2042722731,836222183,2021209315,1249783035
7685,1018572021,1403073351,60419473,1058533721
7686,520124204,980739991,1461920610,762762676
7687,843370293,2034442663,2044924919,992753057
7688,1676038329,135919456,1633204053,655737233
7689,1750290837,1656889141,250532187,1627973972
7690,1540988054,285870850,1015490792,763581643
7691,282808283,1072598388,17172355,408092914
7692,1920130177,983299851,1877322911,972703590
7693,172777234,2056066186,1886550954,608590395
7694,198226198,1702431575,2038237950,1415716169
7695,1988186649,990540325,531220590,1440090778
7696,4788270,2057687962,767765731,2004920013
7697,1113014915,192538411,1506791011,2010247422
7698,926218553,933196597,1200726105,1444146172
7699,313309089,623247782,2045468474,348820872
7700,445816602,3469618,1016645352,65271493
7701,421629363,1782963008,714199077,888885229
7702,204043246,756474476,1520180668,747524627
7703,446522223,1299694698,2077991782,1523538044
7704,2114537990,231306594,13330909,1714756256
7705,1421405140,1529353916,1633142976,819186841
7706,2024878747,391203807,1019244788,1950407876
7707,184964880,1297649429,442678029,1886248184
7708,995358961,421541075,1620697602,1241120004
7709,1371393069,2146979847,230905036,974163592
7710,568879585,991943461,1367299408,1310293898
7711,1636729759,1708142724,521936916,2142502465
7712,1015086654,1823733144,1727750174,1659280574
7713,1211592981,1782249825,855432593,1099048826
7714,22359250,1797608968,1374088254,2019261906
7715,21749290,579857024,775689265,577813940
7716,1583322114,716194719,389183486,1222647911
7717,183821660,2141419149,1814384017,2129092385
7718,741749066,1492097964,1152828713,572077410
7719,1380655957,1737263516,58912640,1499860794
7720,694545288,2018825090,419917838,1411970419
7721,410172668,412771212,103182049,506368318
7722,1157561343,713997689,882997417,1288836697
7723,599371993,355113924,131473695,472429312
7724,980929324,604585224,1211873061,176577572
7725,1405985223,1621088215,1049148468,172913645
7726,1203604495,477192722,64636383,1934301488
7727,1253966756,1976254367,139572104,1412154573
7728,1101858345,2120687385,1402073291,64081146
7729,524718033,972913571,534025870,646913811
7730,1344917293,65230976,1441417678,779925493
7731,718756956,1616459476,1100881964,12301908
7732,807665613,471779749,668477950,1517313799
7733,349437821,1945341566,2133484880,322763045
7734,1052740128,1526953310,1475335729,1521616780
7735,416261167,891498719,655245613,2000803923
7736,34500354,1744527255,628291093,11155343
7737,1069486680,185242147,746952188,961246652
7738,1886752216,1589363255,436942229,2022588331
7739,1806320380,838990123,163580497,708509562
7740,979404175,723888857,1471985083,1190732944
7741,1548373151,226348525,183986849,1175973490
7742,1248942523,1116348912,307891873,727194818
7743,907116219,2007371484,1341528478,1728706821
7744,1546207211,1811128923,1709004812,2026535325
7745,1782542510,1572472389,917909785,483003995
7746,629375809,508352296,741734688,947457122
7747,86781082,1669751178,404430427,18279434
7748,1785184247,1827086439,1379714463,64297235
